"Dist Code","Year","State Code","State Name","Dist Name","JANUARY ACTUAL (Millimeters)","FEBRUARY ACTUAL (Millimeters)","MARCH ACTUAL (Millimeters)","APRIL ACTUAL (Millimeters)","MAY ACTUAL (Millimeters)","JUNE ACTUAL (Millimeters)","JULY ACTUAL (Millimeters)","AUGUST ACTUAL (Millimeters)","SEPTEMBER ACTUAL (Millimeters)","OCTOBER ACTUAL (Millimeters)","NOVEMBER ACTUAL (Millimeters)","DECEMBER ACTUAL (Millimeters)"
"1026","2011","11","Tamil Nadu","Tiruvarur","96.43","95.84","90.71","118.33","84.82","64.49","70.58","106.56","48.69","124.32","107.2","108.94"
"1026","2012","11","Tamil Nadu","Tiruvarur","86.93","78.87","88.54","85.25","64.95","37.05","37.87","75.62","96.62","131.85","110.4","115.23"
"1026","2013","11","Tamil Nadu","Tiruvarur","86.67","90.85","112.11","69.7","90.22","59.48","55.19","102.48","50.55","125.71","109.06","107.29"
"1026","2014","11","Tamil Nadu","Tiruvarur","85.03","50.77","44.62","35.88","81.87","39.15","48.2","80.48","77.83","130.62","108.79","108.56"
"1026","2015","11","Tamil Nadu","Tiruvarur","74.52","72.12","77.18","111.12","102.47","52.5","78.69","158.7","163.59","132.13","106.09","110.32"
"1027","1990","11","Tamil Nadu","Thiruvallur","72.12","71.61","76.29","30.68","176.75","39.19","70.2","101.34","153.78","128.62","102.37","75.12"
"1027","1991","11","Tamil Nadu","Thiruvallur","74.29","60.27","52.93","29.7","32.11","137.04","76.8","123.6","121.2","127.61","101.31","68.37"
"1027","1992","11","Tamil Nadu","Thiruvallur","74.35","64.81","54.38","24.7","47.27","36.51","69.91","119.63","78.79","123.26","103.0","87.64"
"1027","1993","11","Tamil Nadu","Thiruvallur","61.13","55.14","48.64","24.05","150.84","74.72","84.6","145.93","66.71","124.93","106.09","104.86"
"1027","1994","11","Tamil Nadu","Thiruvallur","75.24","78.68","70.1","39.23","104.1","52.47","89.95","133.15","53.3","127.9","103.67","99.39"
"1027","1995","11","Tamil Nadu","Thiruvallur","95.85","72.62","74.99","47.6","150.08","45.84","127.67","168.04","155.92","128.79","103.19","67.75"
"1027","1996","11","Tamil Nadu","Thiruvallur","65.91","57.32","38.03","58.45","19.57","49.25","57.62","87.61","75.9","124.97","103.42","102.39"
"1027","1997","11","Tamil Nadu","Thiruvallur","74.11","63.2","67.88","60.8","27.23","83.46","48.53","103.93","111.39","123.32","100.18","99.7"
"1027","1998","11","Tamil Nadu","Thiruvallur","79.37","75.31","73.37","44.7","73.78","38.32","113.36","142.49","84.54","126.86","102.62","104.27"
"1027","1999","11","Tamil Nadu","Thiruvallur","73.88","67.6","59.39","49.67","45.9","95.82","62.04","151.89","103.38","122.44","104.41","73.33"
"1027","2000","11","Tamil Nadu","Thiruvallur","42.62","44.92","16.07","31.19","49.76","95.44","112.0","143.12","135.58","123.5","105.15","63.69"
"1027","2001","11","Tamil Nadu","Thiruvallur","42.42","26.62","14.96","30.87","33.19","54.93","123.8","76.7","135.17","122.87","99.24","101.53"
"1027","2002","11","Tamil Nadu","Thiruvallur","87.46","72.62","70.62","38.06","92.3","40.22","56.12","146.06","100.4","122.94","100.72","71.61"
"1027","2003","11","Tamil Nadu","Thiruvallur","66.36","58.77","58.3","27.91","30.27","61.98","149.0","153.55","92.53","124.51","79.32","49.18"
"1027","2004","11","Tamil Nadu","Thiruvallur","40.57","13.52","11.97","33.58","113.83","76.42","79.11","57.26","144.82","124.55","101.9","68.22"
"1027","2005","11","Tamil Nadu","Thiruvallur","63.9","59.71","46.59","45.92","106.22","30.3","98.38","89.59","130.17","120.18","100.63","98.4"
"1027","2006","11","Tamil Nadu","Thiruvallur","72.19","66.14","83.11","65.21","63.21","94.17","109.01","122.05","100.82","124.17","99.35","67.45"
"1027","2007","11","Tamil Nadu","Thiruvallur","64.22","70.34","58.66","45.13","28.02","104.16","156.45","157.47","135.66","122.75","89.21","96.5"
"1027","2008","11","Tamil Nadu","Thiruvallur","75.07","65.78","70.48","53.69","29.95","69.34","82.19","136.58","109.16","122.44","103.13","64.4"
"1027","2009","11","Tamil Nadu","Thiruvallur","72.29","59.49","60.15","27.64","98.8","44.64","58.77","143.84","144.41","43.04","99.57","99.92"
"1027","2010","11","Tamil Nadu","Thiruvallur","72.21","66.31","66.68","41.44","118.68","120.94","131.27","146.16","139.73","122.54","99.04","96.99"
"1027","2011","11","Tamil Nadu","Thiruvallur","74.5","85.5","70.69","83.51","71.56","88.24","142.73","159.4","130.34","121.39","102.12","99.23"
"1027","2012","11","Tamil Nadu","Thiruvallur","78.63","70.11","74.56","41.47","33.5","52.33","86.47","161.57","145.28","129.31","102.92","100.16"
"1027","2013","11","Tamil Nadu","Thiruvallur","54.26","63.07","57.28","22.62","106.52","151.06","133.31","146.63","138.93","125.65","101.47","71.92"
"1027","2014","11","Tamil Nadu","Thiruvallur","57.74","39.87","19.0","12.36","51.96","161.32","57.39","161.77","67.46","127.42","100.19","96.07"
"1027","2015","11","Tamil Nadu","Thiruvallur","63.77","52.39","41.43","49.4","70.84","66.11","116.0","152.79","78.21","118.87","99.85","65.43"
"1077","1990","11","Tamil Nadu","Ariyalur","113.17","42.45","52.63","21.95","104.06","58.2","38.84","71.94","103.03","133.98","107.5","99.17"
"1077","1991","11","Tamil Nadu","Ariyalur","72.64","55.78","46.16","62.69","49.55","70.87","40.8","120.0","77.61","133.69","109.14","71.69"
"1077","1992","11","Tamil Nadu","Ariyalur","68.07","53.35","46.55","35.44","81.2","42.42","50.17","138.41","100.19","113.91","110.0","86.15"
"1077","1993","11","Tamil Nadu","Ariyalur","47.58","38.69","32.72","33.07","80.21","63.2","41.08","100.88","44.96","132.47","112.08","113.1"
"1077","1994","11","Tamil Nadu","Ariyalur","79.38","78.5","74.11","78.65","90.45","35.48","56.34","81.13","59.21","133.8","114.22","84.83"
"1077","1995","11","Tamil Nadu","Ariyalur","96.48","57.17","58.8","64.36","89.12","41.17","56.78","164.54","88.97","136.29","102.07","20.25"
"1077","1996","11","Tamil Nadu","Ariyalur","21.42","11.62","6.89","56.02","28.82","60.28","39.51","108.75","121.07","131.08","104.45","109.62"
"1077","1997","11","Tamil Nadu","Ariyalur","43.52","25.94","37.23","50.52","43.48","39.89","58.03","109.74","82.36","128.82","105.31","108.89"
"1077","1998","11","Tamil Nadu","Ariyalur","88.41","79.95","84.13","62.43","117.57","30.42","86.5","162.48","94.88","135.11","106.21","111.99"
"1077","1999","11","Tamil Nadu","Ariyalur","84.59","81.13","71.78","84.3","74.89","48.64","35.01","83.7","94.78","125.6","112.48","84.25"
"1077","2000","11","Tamil Nadu","Ariyalur","67.51","55.62","32.53","57.88","53.22","36.03","42.68","172.61","150.99","130.89","114.31","107.48"
"1077","2001","11","Tamil Nadu","Ariyalur","80.71","55.3","54.45","99.23","41.92","52.49","83.14","81.25","87.99","129.11","104.84","109.34"
"1077","2002","11","Tamil Nadu","Ariyalur","67.14","45.84","38.39","28.86","80.4","44.9","22.68","71.93","81.37","129.74","109.8","95.7"
"1077","2003","11","Tamil Nadu","Ariyalur","74.54","65.29","69.22","65.51","78.1","50.67","97.81","162.35","86.41","129.86","110.12","59.32"
"1077","2004","11","Tamil Nadu","Ariyalur","58.38","43.28","33.36","45.9","161.44","65.07","59.18","73.91","148.91","129.02","109.42","93.49"
"1077","2005","11","Tamil Nadu","Ariyalur","80.58","66.52","68.52","87.89","81.62","28.44","67.47","79.81","67.14","125.07","108.46","107.93"
"1077","2006","11","Tamil Nadu","Ariyalur","88.81","72.78","118.23","86.91","77.8","53.82","46.47","101.49","76.3","130.72","107.08","73.22"
"1077","2007","11","Tamil Nadu","Ariyalur","75.46","68.36","61.04","77.86","71.87","53.25","104.38","146.05","100.58","130.97","104.53","105.41"
"1077","2008","11","Tamil Nadu","Ariyalur","65.2","58.41","100.55","59.76","34.26","61.07","60.82","157.86","108.77","127.96","110.13","106.86"
"1077","2009","11","Tamil Nadu","Ariyalur","84.18","70.83","93.71","86.58","94.02","51.36","35.52","164.34","104.66","84.15","105.97","109.55"
"1077","2010","11","Tamil Nadu","Ariyalur","76.94","64.12","65.9","61.22","60.74","53.74","126.49","127.04","147.45","130.52","101.79","104.25"
"1077","2011","11","Tamil Nadu","Ariyalur","88.4","89.63","84.27","104.91","76.14","48.59","65.89","138.21","76.76","124.08","106.75","109.76"
"1077","2012","11","Tamil Nadu","Ariyalur","73.45","63.07","64.56","56.01","36.19","24.18","35.1","102.41","118.37","132.69","109.67","113.5"
"1077","2013","11","Tamil Nadu","Ariyalur","58.87","61.45","82.89","22.89","83.62","58.97","54.42","115.35","83.28","123.44","108.13","96.77"
"1077","2014","11","Tamil Nadu","Ariyalur","43.37","20.71","11.98","16.03","88.88","54.28","43.66","99.6","106.01","131.07","98.42","100.38"
"1077","2015","11","Tamil Nadu","Ariyalur","63.46","50.01","46.57","87.31","115.4","40.16","67.23","163.21","165.93","131.03","106.05","106.56"
"1080","1990","11","Tamil Nadu","Krishnagiri","31.86","10.29","15.38","19.07","128.06","32.62","37.74","63.82","82.75","120.33","63.64","26.35"
"1080","1991","11","Tamil Nadu","Krishnagiri","10.38","9.13","3.8","55.38","115.25","93.81","48.55","91.97","94.69","118.29","103.53","67.73"
"1080","1992","11","Tamil Nadu","Krishnagiri","42.44","15.87","8.31","15.66","75.89","60.91","54.22","73.36","94.61","118.47","84.7","11.77"
"1080","1993","11","Tamil Nadu","Krishnagiri","2.88","2.43","14.12","28.56","108.78","60.55","53.5","64.65","85.69","119.07","82.76","78.61"
"1080","1994","11","Tamil Nadu","Krishnagiri","14.52","11.58","6.61","39.94","116.8","34.9","68.89","55.49","59.54","119.08","82.81","46.48"
"1080","1995","11","Tamil Nadu","Krishnagiri","46.53","8.47","17.71","36.12","105.5","51.74","74.9","131.59","117.2","121.34","43.65","6.25"
"1080","1996","11","Tamil Nadu","Krishnagiri","5.31","3.54","4.68","52.51","73.3","86.27","43.66","129.43","95.79","116.63","22.91","44.24"
"1080","1997","11","Tamil Nadu","Krishnagiri","11.16","1.4","18.24","48.55","55.38","49.91","33.23","95.99","115.92","119.82","104.37","83.29"
"1080","1998","11","Tamil Nadu","Krishnagiri","57.61","21.32","10.5","44.92","117.38","27.6","120.55","126.05","119.38","118.61","92.51","84.22"
"1080","1999","11","Tamil Nadu","Krishnagiri","51.05","24.7","10.37","61.03","133.96","46.99","57.19","63.5","92.35","116.06","91.04","58.82"
"1080","2000","11","Tamil Nadu","Krishnagiri","23.84","15.48","6.35","57.45","71.54","43.67","67.02","131.5","127.32","117.84","88.81","67.95"
"1080","2001","11","Tamil Nadu","Krishnagiri","39.26","15.94","9.06","94.14","51.16","23.41","82.96","57.31","120.39","117.65","71.42","44.49"
"1080","2002","11","Tamil Nadu","Krishnagiri","18.32","7.5","5.06","9.43","138.81","73.39","29.84","47.85","65.17","119.72","86.05","48.76"
"1080","2003","11","Tamil Nadu","Krishnagiri","17.15","10.67","11.94","58.18","23.32","45.45","81.78","100.14","54.77","117.33","71.81","33.36"
"1080","2004","11","Tamil Nadu","Krishnagiri","25.37","8.57","7.28","43.95","158.19","57.64","123.11","64.68","124.93","116.46","78.87","54.86"
"1080","2005","11","Tamil Nadu","Krishnagiri","29.12","15.96","13.39","63.45","124.37","45.64","98.68","112.79","102.85","114.92","94.55","74.63"
"1080","2006","11","Tamil Nadu","Krishnagiri","51.54","19.81","72.42","34.71","114.34","73.34","46.16","52.3","73.28","119.57","67.28","13.72"
"1080","2007","11","Tamil Nadu","Krishnagiri","7.36","8.63","3.5","82.84","107.76","36.02","123.35","124.61","131.36","120.3","73.38","69.56"
"1080","2008","11","Tamil Nadu","Krishnagiri","26.53","24.13","58.31","34.01","57.32","58.98","122.42","127.02","104.92","115.48","97.74","64.5"
"1080","2009","11","Tamil Nadu","Krishnagiri","39.22","15.92","23.2","35.37","124.22","92.61","25.31","101.82","129.65","57.26","98.34","48.98"
"1080","2010","11","Tamil Nadu","Krishnagiri","8.88","4.85","6.62","62.2","96.47","57.51","86.39","89.75","126.48","117.46","100.6","59.21"
"1080","2011","11","Tamil Nadu","Krishnagiri","30.93","40.28","7.65","72.62","107.2","38.23","73.49","129.85","98.23","116.3","86.59","51.94"
"1080","2012","11","Tamil Nadu","Krishnagiri","20.46","10.2","6.15","18.3","87.54","13.04","48.44","112.49","71.97","117.22","104.74","38.48"
"1080","2013","11","Tamil Nadu","Krishnagiri","4.23","9.15","16.89","13.52","133.5","88.2","94.16","69.9","127.15","117.34","104.09","31.19"
"1080","2014","11","Tamil Nadu","Krishnagiri","11.93","7.86","7.33","15.06","76.47","89.97","65.76","80.76","133.31","118.68","78.28","58.54"
"1080","2015","11","Tamil Nadu","Krishnagiri","43.34","12.76","31.08","68.59","147.48","46.67","75.06","86.39","116.56","90.38","101.75","68.94"
"2020","1990","11","Tamil Nadu","Thiruppur","70.22","8.1","15.04","9.25","81.25","23.8","35.3","27.72","36.61","129.33","106.02","52.88"
"2020","1991","11","Tamil Nadu","Thiruppur","24.34","17.01","9.59","65.58","83.22","46.13","40.64","44.12","32.76","128.28","112.92","47.17"
"2020","1992","11","Tamil Nadu","Thiruppur","16.01","7.44","4.44","30.41","66.09","32.13","44.03","43.15","48.99","117.76","112.53","56.05"
"2020","1993","11","Tamil Nadu","Thiruppur","14.99","9.82","13.2","33.02","51.57","36.13","40.3","39.88","32.63","129.23","115.37","105.41"
"2020","1994","11","Tamil Nadu","Thiruppur","45.06","24.37","17.41","86.17","103.26","41.39","37.37","33.58","34.05","124.46","107.19","58.91"
"2020","1995","11","Tamil Nadu","Thiruppur","35.28","12.4","21.15","63.42","65.36","35.26","49.13","65.01","38.12","105.33","61.96","5.32"
"2020","1996","11","Tamil Nadu","Thiruppur","13.8","9.3","12.37","62.32","39.78","34.86","38.19","39.06","44.85","93.04","24.36","65.57"
"2020","1997","11","Tamil Nadu","Thiruppur","8.39","1.99","15.77","44.67","38.14","44.49","40.63","39.8","52.29","122.96","108.49","105.43"
"2020","1998","11","Tamil Nadu","Thiruppur","53.77","23.65","10.88","42.98","84.98","19.62","57.64","71.59","60.27","132.13","106.13","113.01"
"2020","1999","11","Tamil Nadu","Thiruppur","46.0","26.79","14.43","64.28","83.92","27.01","37.96","29.17","33.86","118.08","105.41","68.18"
"2020","2000","11","Tamil Nadu","Thiruppur","33.74","36.89","7.91","58.08","63.72","22.17","35.85","78.81","88.32","123.2","96.24","80.27"
"2020","2001","11","Tamil Nadu","Thiruppur","45.68","14.63","5.13","113.83","32.16","21.38","51.14","41.51","54.81","128.6","70.72","37.54"
"2020","2002","11","Tamil Nadu","Thiruppur","10.18","7.13","8.78","18.96","67.58","30.78","21.8","28.26","29.68","121.14","106.43","67.8"
"2020","2003","11","Tamil Nadu","Thiruppur","22.66","26.89","14.48","78.4","41.49","29.78","50.24","51.91","27.99","124.41","96.68","23.18"
"2020","2004","11","Tamil Nadu","Thiruppur","20.27","11.76","9.38","48.24","121.38","34.63","48.99","33.62","98.11","119.94","84.83","28.89"
"2020","2005","11","Tamil Nadu","Thiruppur","35.65","10.74","9.11","73.76","45.14","22.13","50.39","32.12","50.91","118.84","106.47","73.51"
"2020","2006","11","Tamil Nadu","Thiruppur","25.38","8.99","54.22","31.74","52.6","27.89","35.97","35.94","77.58","127.86","102.83","47.1"
"2020","2007","11","Tamil Nadu","Thiruppur","19.73","12.91","8.54","77.2","108.34","23.27","49.69","53.1","82.42","125.43","92.37","61.05"
"2020","2008","11","Tamil Nadu","Thiruppur","15.6","31.59","72.73","59.44","25.83","31.08","51.61","78.96","54.74","120.15","103.1","74.3"
"2020","2009","11","Tamil Nadu","Thiruppur","24.92","11.25","33.66","39.24","53.23","51.38","32.35","49.09","62.47","77.01","109.97","95.47"
"2020","2010","11","Tamil Nadu","Thiruppur","39.04","13.97","8.48","69.58","69.04","21.82","60.11","39.82","89.09","125.26","102.28","88.03"
"2020","2011","11","Tamil Nadu","Thiruppur","44.97","42.72","9.92","74.62","33.38","24.31","43.9","49.09","58.44","118.04","103.7","65.77"
"2020","2012","11","Tamil Nadu","Thiruppur","12.06","14.22","7.82","46.92","27.14","12.32","30.45","42.0","41.97","116.9","102.97","38.48"
"2020","2013","11","Tamil Nadu","Thiruppur","7.72","22.56","29.27","9.48","63.95","30.81","50.5","35.59","48.39","100.33","110.34","33.0"
"2020","2014","11","Tamil Nadu","Thiruppur","13.65","6.56","6.75","32.91","61.74","26.4","44.93","44.46","92.95","119.21","87.59","58.45"
"2020","2015","11","Tamil Nadu","Thiruppur","28.43","12.3","32.68","95.25","127.39","27.57","45.0","44.16","80.8","128.3","107.88","86.43"
