"Dist Code","Year","State Code","State Name","Dist Name","JANUARY POTENTIAL (Millimeters)","FEBRUARY POTENTIAL (Millimeters)","MARCH POTENTIAL (Millimeters)","APRIL POTENTIAL (Millimeters)","MAY POTENTIAL (Millimeters)","JUNE POTENTIAL (Millimeters)","JULY POTENTIAL (Millimeters)","AUGUST POTENTIAL (Millimeters)","SEPTEMBER POTENTIAL (Millimeters)","OCTOBER POTENTIAL (Millimeters)","NOVEMBER POTENTIAL (Millimeters)","DECEMBER POTENTIAL (Millimeters)"
"83","1990","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","116.86","136.1","172.41","181.18","196.67","197.3","178.9","168.5","156.52","129.95","102.94","108.09"
"83","1991","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","120.61","129.21","170.44","178.01","206.2","188.39","183.57","174.0","151.97","128.61","103.12","103.73"
"83","1992","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","121.18","132.42","168.1","179.97","192.43","186.84","177.3","171.14","150.41","125.46","104.11","106.59"
"83","1993","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","120.84","132.84","173.0","179.53","211.62","188.96","184.46","174.86","157.8","125.57","106.89","107.46"
"83","1994","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","123.54","129.22","171.57","173.53","205.48","205.26","182.04","180.01","162.02","128.9","106.28","105.86"
"83","1995","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","124.38","132.95","168.98","172.6","194.86","214.15","177.97","171.22","159.06","130.54","105.92","111.72"
"83","1996","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","128.6","139.1","177.09","169.42","216.36","192.52","178.69","168.08","149.85","125.95","104.34","104.3"
"83","1997","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","118.2","125.63","171.82","164.34","195.4","200.05","186.92","180.97","153.98","124.72","100.39","101.73"
"83","1998","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","123.64","139.95","180.05","176.17","195.1","199.31","164.3","157.46","151.18","127.69","103.18","107.84"
"83","1999","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","126.93","138.33","174.52","173.77","193.16","202.52","176.88","169.74","159.17","122.61","106.09","107.78"
"83","2000","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","122.84","129.45","164.89","176.5","196.73","190.59","174.06","171.57","147.32","124.98","108.76","103.4"
"83","2001","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","121.77","127.32","171.05","163.37","208.25","197.96","177.84","170.22","153.58","124.25","100.25","105.02"
"83","2002","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","115.54","134.09","167.18","171.71","202.72","181.58","176.95","181.3","158.22","124.45","102.94","105.76"
"83","2003","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","124.48","130.87","167.55","171.9","206.05","207.64","160.16","171.22","161.51","125.27","109.82","108.46"
"83","2004","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","118.9","128.43","166.63","179.47","178.21","187.72","162.05","171.85","148.16","126.32","104.78","111.23"
"83","2005","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","122.66","129.86","170.73","163.84","190.49","188.75","173.48","162.35","151.67","121.32","102.53","100.57"
"83","2006","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","115.17","123.45","159.07","169.77","199.53","176.63","178.44","179.67","150.89","124.4","100.8","103.59"
"83","2007","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","119.41","124.6","163.2","165.32","190.71","171.35","164.65","161.1","148.8","123.76","99.14","98.87"
"83","2008","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","112.65","122.39","154.89","161.87","202.95","193.96","166.19","160.8","151.22","123.63","105.09","100.21"
"83","2009","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","118.66","123.91","162.92","172.96","188.18","185.1","186.64","163.99","153.79","133.68","100.22","102.36"
"83","2010","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","117.53","128.6","165.76","177.47","191.8","176.43","162.85","153.7","145.13","123.68","99.07","98.74"
"83","2011","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","121.07","127.79","165.31","161.8","199.02","197.62","178.35","169.31","155.69","122.17","103.25","103.82"
"83","2012","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","110.13","128.25","168.67","168.14","198.76","198.55","173.63","176.53","155.61","130.39","104.44","106.71"
"83","2013","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","119.53","130.01","163.74","170.26","201.55","195.61","176.66","175.44","147.73","125.86","101.88","104.61"
"83","2014","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","146.08","124.61","165.7","169.32","187.69","186.43","190.62","179.32","157.93","130.29","105.2","106.27"
"83","2015","11","Tamil Nadu","Chengalpattu MGR Kancheepuram","119.87","128.97","166.49","170.63","186.33","182.67","175.18","164.49","154.33","125.37","100.63","103.24"
"84","1990","11","Tamil Nadu","South Arcot Cuddalore","121.42","135.82","174.16","177.23","194.07","193.02","180.69","166.53","156.89","132.19","106.32","111.41"
"84","1991","11","Tamil Nadu","South Arcot Cuddalore","125.18","131.36","170.31","174.93","189.92","186.16","187.81","174.17","157.02","131.83","106.96","108.2"
"84","1992","11","Tamil Nadu","South Arcot Cuddalore","125.81","130.75","166.7","177.73","187.64","183.29","175.94","173.03","155.53","129.54","107.96","110.99"
"84","1993","11","Tamil Nadu","South Arcot Cuddalore","125.12","135.11","174.63","177.32","202.45","187.94","187.3","175.98","161.28","129.75","110.06","110.45"
"84","1994","11","Tamil Nadu","South Arcot Cuddalore","127.58","133.39","176.06","171.62","200.24","202.49","180.88","177.46","163.98","131.72","110.86","111.57"
"84","1995","11","Tamil Nadu","South Arcot Cuddalore","128.96","135.37","173.33","171.54","191.32","203.52","180.92","170.63","162.42","135.25","110.49","116.51"
"84","1996","11","Tamil Nadu","South Arcot Cuddalore","132.88","142.22","179.61","169.96","213.63","182.23","177.32","168.27","155.43","129.45","106.84","107.64"
"84","1997","11","Tamil Nadu","South Arcot Cuddalore","122.99","126.93","172.6","163.56","186.96","192.35","187.74","180.65","161.41","127.7","104.53","107.43"
"84","1998","11","Tamil Nadu","South Arcot Cuddalore","128.11","141.46","181.68","177.34","193.31","202.4","165.95","158.33","157.73","132.28","105.83","110.47"
"84","1999","11","Tamil Nadu","South Arcot Cuddalore","129.11","140.14","173.13","177.06","191.98","196.16","178.29","169.76","162.65","124.69","110.28","111.16"
"84","2000","11","Tamil Nadu","South Arcot Cuddalore","126.74","131.01","167.99","173.4","192.83","187.64","178.16","169.62","149.96","128.7","112.6","106.73"
"84","2001","11","Tamil Nadu","South Arcot Cuddalore","125.18","126.1","170.94","161.41","205.65","195.84","177.24","175.04","155.91","126.89","103.72","108.88"
"84","2002","11","Tamil Nadu","South Arcot Cuddalore","120.92","136.64","168.35","167.73","201.72","176.8","177.4","180.73","163.01","128.71","108.79","111.93"
"84","2003","11","Tamil Nadu","South Arcot Cuddalore","129.96","134.67","172.01","171.65","200.7","191.62","160.41","159.98","163.11","128.17","109.79","111.12"
"84","2004","11","Tamil Nadu","South Arcot Cuddalore","122.65","130.71","168.75","177.64","175.95","181.82","159.65","168.89","148.6","128.13","107.87","114.33"
"84","2005","11","Tamil Nadu","South Arcot Cuddalore","126.77","131.4","172.9","160.63","182.79","186.37","174.85","162.79","156.18","124.14","106.34","105.69"
"84","2006","11","Tamil Nadu","South Arcot Cuddalore","120.18","126.39","161.12","168.02","190.85","167.78","179.0","174.44","155.7","128.4","105.36","109.5"
"84","2007","11","Tamil Nadu","South Arcot Cuddalore","124.75","127.4","163.87","163.07","183.69","160.62","159.85","155.63","156.71","129.17","104.82","103.88"
"84","2008","11","Tamil Nadu","South Arcot Cuddalore","116.98","124.72","158.37","161.32","193.52","184.06","162.19","156.51","156.81","126.88","108.73","105.69"
"84","2009","11","Tamil Nadu","South Arcot Cuddalore","122.02","125.22","163.55","172.66","183.59","179.56","180.34","161.38","158.64","136.37","104.94","107.25"
"84","2010","11","Tamil Nadu","South Arcot Cuddalore","121.81","128.65","166.48","174.03","184.17","167.5","165.21","152.93","147.72","128.61","101.77","102.95"
"84","2011","11","Tamil Nadu","South Arcot Cuddalore","124.81","129.18","167.37","161.23","190.91","194.23","175.08","166.03","161.71","123.72","105.8","108.08"
"84","2012","11","Tamil Nadu","South Arcot Cuddalore","116.2","130.5","170.08","168.74","191.23","192.77","172.17","173.58","162.8","131.44","108.68","114.35"
"84","2013","11","Tamil Nadu","South Arcot Cuddalore","126.55","133.12","169.31","174.11","198.93","197.66","181.78","165.81","158.84","131.19","106.23","106.96"
"84","2014","11","Tamil Nadu","South Arcot Cuddalore","151.28","126.98","170.04","171.25","183.92","184.26","188.22","171.41","161.02","131.34","108.45","109.91"
"84","2015","11","Tamil Nadu","South Arcot Cuddalore","123.31","133.91","172.24","168.89","178.33","177.17","179.65","165.51","164.59","129.55","104.67","109.57"
"85","1990","11","Tamil Nadu","North Arcot Vellore","113.32","135.56","174.99","180.91","188.25","174.84","156.34","153.62","142.4","125.39","101.93","105.42"
"85","1991","11","Tamil Nadu","North Arcot Vellore","118.23","133.3","178.14","177.74","189.55","159.73","161.76","156.2","140.44","123.56","101.67","102.06"
"85","1992","11","Tamil Nadu","North Arcot Vellore","116.45","135.06","176.15","185.47","181.03","164.44","152.32","152.48","140.89","121.58","103.41","104.21"
"85","1993","11","Tamil Nadu","North Arcot Vellore","117.35","135.03","179.17","184.51","194.73","167.34","160.55","157.0","143.69","122.6","105.55","103.83"
"85","1994","11","Tamil Nadu","North Arcot Vellore","119.45","131.71","181.68","176.07","191.46","181.65","156.89","157.41","148.85","123.67","104.21","103.55"
"85","1995","11","Tamil Nadu","North Arcot Vellore","120.29","136.46","178.0","178.71","189.04","180.84","151.45","148.08","146.32","125.34","105.01","109.13"
"85","1996","11","Tamil Nadu","North Arcot Vellore","125.29","141.86","187.17","173.11","199.21","163.45","152.74","149.5","139.31","122.82","102.88","101.56"
"85","1997","11","Tamil Nadu","North Arcot Vellore","113.37","124.96","173.45","164.86","182.18","164.53","161.04","162.63","139.27","122.92","101.72","102.18"
"85","1998","11","Tamil Nadu","North Arcot Vellore","118.78","140.76","186.41","177.17","185.43","177.4","143.14","134.11","138.54","122.69","101.71","102.87"
"85","1999","11","Tamil Nadu","North Arcot Vellore","118.64","138.69","178.72","179.25","181.79","176.13","152.94","146.85","143.41","119.49","103.8","102.81"
"85","2000","11","Tamil Nadu","North Arcot Vellore","117.66","131.87","172.47","174.41","187.88","170.73","154.82","150.8","136.67","121.06","107.01","99.62"
"85","2001","11","Tamil Nadu","North Arcot Vellore","116.85","128.39","172.36","160.31","199.16","179.29","157.9","158.76","137.23","120.47","100.46","103.26"
"85","2002","11","Tamil Nadu","North Arcot Vellore","114.69","133.7","174.09","174.18","196.78","161.04","157.57","163.0","148.57","122.42","103.8","104.92"
"85","2003","11","Tamil Nadu","North Arcot Vellore","120.03","135.03","174.63","175.13","199.77","169.55","139.09","147.85","154.63","122.15","107.62","105.69"
"85","2004","11","Tamil Nadu","North Arcot Vellore","115.0","130.3","175.03","176.66","168.36","164.06","136.93","156.54","134.83","121.97","101.86","107.41"
"85","2005","11","Tamil Nadu","North Arcot Vellore","118.71","131.13","176.14","166.46","177.93","166.02","148.0","147.16","138.68","117.63","98.69","98.31"
"85","2006","11","Tamil Nadu","North Arcot Vellore","111.77","123.51","165.0","170.71","190.03","150.36","164.04","159.19","139.78","123.36","101.35","102.04"
"85","2007","11","Tamil Nadu","North Arcot Vellore","114.65","126.94","170.69","166.54","181.45","147.1","143.57","138.1","140.56","123.56","99.95","98.2"
"85","2008","11","Tamil Nadu","North Arcot Vellore","110.92","124.96","156.76","164.39","186.09","170.32","139.61","139.12","138.98","119.8","104.53","98.69"
"85","2009","11","Tamil Nadu","North Arcot Vellore","113.51","126.21","168.38","174.25","175.17","157.36","162.24","144.34","142.57","134.02","101.68","102.25"
"85","2010","11","Tamil Nadu","North Arcot Vellore","115.03","128.04","171.42","175.79","178.96","149.57","139.86","135.85","135.8","121.07","98.86","96.56"
"85","2011","11","Tamil Nadu","North Arcot Vellore","113.99","126.45","169.41","161.98","183.0","180.18","155.19","144.31","148.34","119.71","101.18","99.37"
"85","2012","11","Tamil Nadu","North Arcot Vellore","106.61","127.69","173.15","169.15","188.61","174.56","150.81","151.34","146.23","125.54","104.65","105.86"
"85","2013","11","Tamil Nadu","North Arcot Vellore","116.71","130.8","173.44","174.53","185.32","174.61","156.46","151.49","135.1","123.56","102.98","103.6"
"85","2014","11","Tamil Nadu","North Arcot Vellore","135.0","126.7","173.04","177.97","175.89","168.85","166.73","151.58","148.72","125.2","104.17","104.73"
"85","2015","11","Tamil Nadu","North Arcot Vellore","114.82","128.84","166.47","169.96","171.69","152.13","154.7","145.87","142.86","122.5","100.11","100.33"
"86","1990","11","Tamil Nadu","Salem","127.03","144.28","185.16","179.25","184.52","166.53","153.98","151.8","147.49","128.46","110.71","117.98"
"86","1991","11","Tamil Nadu","Salem","132.85","145.62","186.38","177.83","176.36","158.62","159.24","155.14","146.61","126.22","110.77","115.76"
"86","1992","11","Tamil Nadu","Salem","132.24","143.98","185.7","183.54","178.85","162.59","152.87","154.97","147.04","127.35","112.45","118.6"
"86","1993","11","Tamil Nadu","Salem","132.34","146.81","188.71","185.6","187.73","165.53","160.49","157.49","150.22","128.08","114.55","115.54"
"86","1994","11","Tamil Nadu","Salem","135.0","146.33","196.71","178.03","187.9","173.12","152.18","155.24","151.24","126.89","114.68","117.07"
"86","1995","11","Tamil Nadu","Salem","136.34","148.01","190.13","179.03","182.98","170.4","152.41","148.87","151.08","131.87","113.77","124.06"
"86","1996","11","Tamil Nadu","Salem","142.53","156.08","197.87","177.37","195.5","158.43","150.89","151.44","145.7","126.88","110.12","112.77"
"86","1997","11","Tamil Nadu","Salem","128.13","133.84","181.72","168.13","176.49","158.3","156.97","158.09","144.8","125.34","110.34","116.48"
"86","1998","11","Tamil Nadu","Salem","132.47","150.46","194.63","178.81","181.71","172.15","143.87","139.43","144.3","127.9","108.4","112.51"
"86","1999","11","Tamil Nadu","Salem","128.11","147.07","184.24","185.85","178.83","165.28","151.94","146.94","148.19","120.68","112.26","113.56"
"86","2000","11","Tamil Nadu","Salem","130.15","141.81","180.19","174.31","183.33","163.95","152.5","145.26","138.88","125.35","115.09","110.66"
"86","2001","11","Tamil Nadu","Salem","128.97","136.51","177.75","160.97","191.74","168.27","152.81","156.66","141.01","125.56","107.44","114.8"
"86","2002","11","Tamil Nadu","Salem","127.87","144.69","180.82","174.4","192.07","158.89","156.56","157.61","150.68","124.74","112.81","115.94"
"86","2003","11","Tamil Nadu","Salem","133.66","146.24","184.48","175.63","191.84","159.98","143.79","144.29","152.63","123.58","112.39","116.31"
"86","2004","11","Tamil Nadu","Salem","127.92","141.35","184.25","175.54","165.09","156.14","140.29","149.64","135.89","121.48","107.49","115.74"
"86","2005","11","Tamil Nadu","Salem","128.55","139.95","182.07","163.13","170.48","159.43","145.98","146.63","143.74","120.11","106.92","108.76"
"86","2006","11","Tamil Nadu","Salem","123.88","133.11","173.49","170.89","177.48","147.07","154.59","149.82","140.45","126.89","109.72","114.52"
"86","2007","11","Tamil Nadu","Salem","126.51","137.66","178.01","167.6","173.98","146.56","140.58","137.73","146.68","126.87","108.82","109.03"
"86","2008","11","Tamil Nadu","Salem","120.63","134.88","166.57","166.42","174.07","156.57","137.44","137.76","142.43","121.4","111.02","110.45"
"86","2009","11","Tamil Nadu","Salem","123.83","135.61","175.52","174.01","176.03","155.85","148.9","144.25","144.34","131.9","109.23","114.51"
"86","2010","11","Tamil Nadu","Salem","126.03","135.29","177.88","173.95","170.84","144.61","140.24","141.02","140.04","124.6","104.01","106.1"
"86","2011","11","Tamil Nadu","Salem","123.36","132.86","175.59","164.38","177.16","168.84","151.74","145.24","150.83","120.68","108.56","109.85"
"86","2012","11","Tamil Nadu","Salem","119.77","137.1","183.27","171.74","177.77","165.01","149.32","147.85","150.44","124.61","112.43","119.77"
"86","2013","11","Tamil Nadu","Salem","130.17","141.75","183.6","178.26","181.51","166.12","155.11","146.47","144.28","128.75","110.43","112.06"
"86","2014","11","Tamil Nadu","Salem","145.56","138.01","184.45","180.54","173.07","165.38","158.16","146.02","148.11","123.14","109.46","112.78"
"86","2015","11","Tamil Nadu","Salem","123.58","139.73","178.52","167.39","163.28","147.76","153.64","146.34","147.97","126.04","107.68","112.31"
"87","1990","11","Tamil Nadu","Coimbatore","123.06","138.01","172.97","160.53","154.62","129.76","121.14","127.47","131.92","116.87","107.38","114.22"
"87","1991","11","Tamil Nadu","Coimbatore","128.11","139.87","175.85","158.66","147.3","127.49","122.6","128.18","131.35","116.01","106.83","113.44"
"87","1992","11","Tamil Nadu","Coimbatore","129.87","136.44","174.61","156.73","150.83","131.66","121.9","129.58","130.75","117.77","106.51","116.35"
"87","1993","11","Tamil Nadu","Coimbatore","128.16","137.79","172.69","157.34","155.46","132.06","124.71","131.18","133.89","117.01","108.38","110.63"
"87","1994","11","Tamil Nadu","Coimbatore","129.99","138.43","181.41","155.51","159.06","132.31","119.26","128.06","131.28","114.14","107.72","112.3"
"87","1995","11","Tamil Nadu","Coimbatore","131.22","139.49","174.34","155.95","152.79","131.65","120.2","126.43","133.49","120.9","106.95","118.32"
"87","1996","11","Tamil Nadu","Coimbatore","135.32","145.21","179.48","156.31","162.77","127.49","119.85","127.27","128.93","117.03","104.77","107.64"
"87","1997","11","Tamil Nadu","Coimbatore","123.11","131.13","169.29","150.89","150.53","126.0","122.53","129.13","128.88","113.88","104.26","113.13"
"87","1998","11","Tamil Nadu","Coimbatore","128.46","140.96","178.66","157.3","152.18","132.68","117.78","121.77","128.77","118.84","103.13","107.21"
"87","1999","11","Tamil Nadu","Coimbatore","121.84","136.55","172.44","171.01","152.23","126.98","119.56","126.03","130.92","110.04","107.12","110.65"
"87","2000","11","Tamil Nadu","Coimbatore","126.18","133.76","170.92","159.03","154.8","127.78","119.8","122.24","123.89","115.83","109.59","107.74"
"87","2001","11","Tamil Nadu","Coimbatore","125.63","133.15","166.57","145.13","152.81","123.72","117.13","123.79","126.11","115.96","102.41","111.08"
"87","2002","11","Tamil Nadu","Coimbatore","126.04","139.69","169.98","157.9","157.07","126.69","120.36","123.53","127.39","112.07","105.35","109.79"
"87","2003","11","Tamil Nadu","Coimbatore","127.09","138.68","169.82","153.57","154.32","126.17","120.15","127.31","131.28","113.49","110.0","112.94"
"87","2004","11","Tamil Nadu","Coimbatore","125.88","136.67","172.01","153.14","141.59","124.93","119.23","122.51","122.72","111.15","103.14","110.03"
"87","2005","11","Tamil Nadu","Coimbatore","122.6","133.9","165.01","146.07","147.56","126.54","118.32","124.07","127.11","110.66","102.04","104.64"
"87","2006","11","Tamil Nadu","Coimbatore","120.26","130.2","163.28","153.55","145.65","120.15","119.12","122.91","122.54","115.29","104.27","110.82"
"87","2007","11","Tamil Nadu","Coimbatore","122.01","133.72","170.49","152.47","147.14","124.32","115.73","122.88","128.56","113.77","104.09","109.15"
"87","2008","11","Tamil Nadu","Coimbatore","117.58","133.57","160.4","152.6","148.38","124.2","117.94","121.43","126.31","111.92","106.34","109.88"
"87","2009","11","Tamil Nadu","Coimbatore","122.92","134.76","163.98","155.65","151.87","128.26","115.06","125.11","127.16","116.63","105.34","112.41"
"87","2010","11","Tamil Nadu","Coimbatore","124.74","136.07","174.51","156.53","146.4","120.85","114.42","122.97","126.52","112.97","100.02","103.9"
"87","2011","11","Tamil Nadu","Coimbatore","120.6","128.68","167.89","150.5","152.75","127.53","118.11","123.36","126.78","110.63","106.2","108.02"
"87","2012","11","Tamil Nadu","Coimbatore","119.65","136.38","174.67","151.9","151.74","124.73","119.41","123.1","128.28","114.0","107.95","116.98"
"87","2013","11","Tamil Nadu","Coimbatore","127.97","137.52","171.2","156.78","150.73","120.94","117.86","124.46","127.11","117.25","107.49","110.33"
"87","2014","11","Tamil Nadu","Coimbatore","134.31","137.58","177.95","159.77","146.76","131.22","119.41","123.2","127.99","111.27","104.85","109.0"
"87","2015","11","Tamil Nadu","Coimbatore","121.88","137.24","170.54","145.09","138.64","122.77","123.66","127.07","129.16","117.52","104.28","110.49"
"88","1990","11","Tamil Nadu","Tiruchirapalli Trichy","130.75","144.19","183.62","184.09","192.01","185.68","179.9","170.22","158.87","132.85","110.51","120.18"
"88","1991","11","Tamil Nadu","Tiruchirapalli Trichy","135.43","142.96","179.76","180.43","183.71","180.17","186.65","177.33","159.44","131.71","112.15","118.01"
"88","1992","11","Tamil Nadu","Tiruchirapalli Trichy","137.68","140.66","177.18","184.85","188.17","183.27","177.57","176.45","158.92","133.66","113.27","121.39"
"88","1993","11","Tamil Nadu","Tiruchirapalli Trichy","136.64","145.99","185.65","187.35","198.81","186.17","188.35","178.99","163.09","134.01","114.79","119.24"
"88","1994","11","Tamil Nadu","Tiruchirapalli Trichy","139.77","146.54","193.03","178.4","197.72","193.85","177.95","176.72","163.22","132.81","118.0","123.28"
"88","1995","11","Tamil Nadu","Tiruchirapalli Trichy","142.24","148.02","188.1","180.38","190.22","191.61","180.15","171.92","164.46","139.12","115.27","128.88"
"88","1996","11","Tamil Nadu","Tiruchirapalli Trichy","146.14","157.09","194.82","178.55","207.96","178.09","177.1","172.75","156.72","131.22","111.14","116.11"
"88","1997","11","Tamil Nadu","Tiruchirapalli Trichy","133.88","133.94","180.57","169.19","182.25","180.22","184.29","179.25","159.45","129.76","109.95","118.07"
"88","1998","11","Tamil Nadu","Tiruchirapalli Trichy","138.4","150.99","192.5","186.85","190.65","195.49","168.2","161.02","157.33","134.39","108.21","116.74"
"88","1999","11","Tamil Nadu","Tiruchirapalli Trichy","135.77","147.68","178.44","188.38","189.12","187.01","180.42","170.41","162.23","124.96","114.83","118.55"
"88","2000","11","Tamil Nadu","Tiruchirapalli Trichy","135.84","138.77","175.74","176.18","189.34","183.94","180.32","166.29","149.13","131.36","116.23","114.31"
"88","2001","11","Tamil Nadu","Tiruchirapalli Trichy","131.37","132.14","176.59","162.44","202.1","190.9","179.69","180.26","154.51","130.66","107.18","116.76"
"88","2002","11","Tamil Nadu","Tiruchirapalli Trichy","130.97","143.23","175.65","173.72","203.0","177.65","184.73","180.19","162.81","127.91","112.07","118.42"
"88","2003","11","Tamil Nadu","Tiruchirapalli Trichy","140.28","145.26","181.13","178.15","198.69","182.85","168.93","163.21","163.47","128.19","111.51","119.57"
"88","2004","11","Tamil Nadu","Tiruchirapalli Trichy","134.85","141.66","181.09","181.67","171.57","174.86","162.91","169.72","145.76","126.43","109.88","119.4"
"88","2005","11","Tamil Nadu","Tiruchirapalli Trichy","134.71","139.98","179.76","160.1","177.15","180.77","172.04","165.23","154.77","124.5","109.37","111.49"
"88","2006","11","Tamil Nadu","Tiruchirapalli Trichy","129.14","134.99","167.82","172.61","182.57","163.96","176.4","167.68","150.19","130.9","110.4","117.47"
"88","2007","11","Tamil Nadu","Tiruchirapalli Trichy","132.93","135.84","172.73","168.98","179.11","159.99","160.26","154.29","156.96","131.16","109.76","111.33"
"88","2008","11","Tamil Nadu","Tiruchirapalli Trichy","124.88","131.26","161.81","164.06","182.29","171.07","159.98","153.89","154.33","126.52","111.69","112.71"
"88","2009","11","Tamil Nadu","Tiruchirapalli Trichy","128.32","133.35","170.28","177.89","186.34","178.31","174.15","163.67","157.22","136.93","108.77","116.36"
"88","2010","11","Tamil Nadu","Tiruchirapalli Trichy","129.6","134.69","174.71","177.99","175.65","161.18","166.68","159.86","147.15","129.53","103.67","108.88"
"88","2011","11","Tamil Nadu","Tiruchirapalli Trichy","129.3","133.41","172.9","165.31","185.14","189.5","179.41","166.09","163.74","124.22","108.79","113.14"
"88","2012","11","Tamil Nadu","Tiruchirapalli Trichy","125.89","137.95","179.33","176.07","185.32","185.57","175.39","170.61","164.72","129.56","112.01","123.78"
"88","2013","11","Tamil Nadu","Tiruchirapalli Trichy","136.93","142.07","178.44","183.12","197.1","192.36","188.7","165.73","158.4","136.5","111.7","115.45"
"88","2014","11","Tamil Nadu","Tiruchirapalli Trichy","157.54","137.33","183.05","183.68","180.31","186.07","188.07","166.41","158.83","127.45","110.08","115.31"
"88","2015","11","Tamil Nadu","Tiruchirapalli Trichy","129.59","142.31","179.38","170.41","169.22","167.08","181.08","165.91","159.87","130.7","108.23","115.6"
"89","1990","11","Tamil Nadu","Thanjavur","122.25","136.43","173.64","174.98","188.03","184.91","176.23","162.89","154.34","132.78","108.48","112.38"
"89","1991","11","Tamil Nadu","Thanjavur","125.95","132.45","168.47","171.28","179.2","179.48","182.99","170.79","155.2","133.04","109.75","110.19"
"89","1992","11","Tamil Nadu","Thanjavur","127.93","129.93","165.3","173.15","182.74","178.47","170.81","169.58","154.04","132.23","109.98","112.74"
"89","1993","11","Tamil Nadu","Thanjavur","126.44","135.41","174.11","173.32","194.66","183.18","184.88","173.34","159.99","131.99","111.2","111.94"
"89","1994","11","Tamil Nadu","Thanjavur","128.99","135.64","178.51","168.8","196.22","190.99","176.62","173.72","159.83","131.86","113.82","115.94"
"89","1995","11","Tamil Nadu","Thanjavur","130.73","136.83","174.53","168.69","184.81","193.5","176.79","170.1","162.28","137.99","111.89","120.01"
"89","1996","11","Tamil Nadu","Thanjavur","133.66","144.62","180.74","166.62","207.59","174.25","173.62","165.08","153.77","130.48","108.45","109.18"
"89","1997","11","Tamil Nadu","Thanjavur","124.19","127.89","172.83","160.12","178.49","183.82","182.56","176.09","160.48","127.7","105.69","109.64"
"89","1998","11","Tamil Nadu","Thanjavur","129.65","141.57","181.25","177.75","185.76","195.81","162.04","156.42","157.63","135.35","106.6","111.0"
"89","1999","11","Tamil Nadu","Thanjavur","129.09","140.53","170.12","178.77","189.47","186.42","177.35","169.68","162.05","126.25","113.1","113.42"
"89","2000","11","Tamil Nadu","Thanjavur","127.74","129.81","167.55","172.48","187.15","180.96","175.46","166.47","149.03","131.96","114.65","110.25"
"89","2001","11","Tamil Nadu","Thanjavur","124.69","125.15","170.52","157.81","200.27","187.72","172.7","174.69","156.03","129.9","105.82","110.18"
"89","2002","11","Tamil Nadu","Thanjavur","122.83","135.57","167.57","163.78","197.96","171.66","176.62","175.02","161.32","128.32","109.7","113.82"
"89","2003","11","Tamil Nadu","Thanjavur","131.87","135.93","171.65","169.57","194.63","183.48","161.45","158.07","160.47","130.32","109.82","113.13"
"89","2004","11","Tamil Nadu","Thanjavur","125.61","132.7","169.94","175.31","171.65","174.35","158.27","165.14","146.19","128.32","109.56","114.39"
"89","2005","11","Tamil Nadu","Thanjavur","128.0","133.19","172.73","155.07","178.45","181.57","172.64","159.1","154.5","125.22","108.87","107.66"
"89","2006","11","Tamil Nadu","Thanjavur","121.89","129.72","159.99","166.0","182.48","161.95","170.63","168.35","154.49","130.25","107.27","112.13"
"89","2007","11","Tamil Nadu","Thanjavur","126.97","128.56","164.39","160.64","179.65","154.25","155.34","152.94","156.44","131.08","107.85","107.46"
"89","2008","11","Tamil Nadu","Thanjavur","119.67","126.07","158.16","158.72","186.68","171.34","158.6","151.78","156.43","128.54","110.87","108.27"
"89","2009","11","Tamil Nadu","Thanjavur","123.62","126.97","162.53","172.59","184.57","180.18","174.0","158.72","159.08","137.97","107.27","109.71"
"89","2010","11","Tamil Nadu","Thanjavur","124.06","130.48","168.17","171.0","176.96","162.89","163.98","152.51","144.58","131.26","103.46","105.15"
"89","2011","11","Tamil Nadu","Thanjavur","126.12","130.29","168.1","158.47","186.08","185.46","173.57","163.84","162.23","124.5","107.46","109.81"
"89","2012","11","Tamil Nadu","Thanjavur","119.37","133.04","169.42","167.49","186.09","183.34","169.23","171.52","163.8","131.48","110.79","117.52"
